Unnamed: 0,atletas.posicao_id,atletas.apelido,atletas.variacao_num,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.clube.id.full.name,atletas.status_id,atletas.entrou_em_campo,atletas.slug,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube_id,atletas.foto,atletas.pontos_num,CA,DS,FC,FF,FS,G,I,FD,SG,A,PS,FT,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
671,3,João Victor,0.0,2.0,23,0,0.0,João Victor de Souza Cunha,FLA,6,False,joao-victor,140492,J. Victor,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
672,4,João Alves,0.0,1.0,23,0,0.0,João Victor Alves Ferreira,FLA,6,False,joao-alves,140494,J. Alves,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
673,5,Ryan Francisco,0.0,3.62,23,7,2.69,Ryan Francisco Rodrigues dos Santos Silva,SAO,5,False,ryan-francisco,140542,R. Francisco,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,,,4.0,2.0,5.0,2.0,1.0,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
674,4,David Martins,0.0,1.0,23,0,0.0,David Martins Almeida de Lira,BAH,6,False,david-martins,140726,D. Martins,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
675,5,Davi Gomes,0.0,2.93,23,4,3.3,Davi Gomes de Alvarenga,RBB,6,False,davi-gomes,140906,D. Gomes,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,,1.0,2.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
676,1,Bruno Bertinato,0.0,2.0,23,0,0.0,Bruno Oliveira Bertinato,MIR,6,False,bruno-bertinato,140908,B. Bertinato,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
677,2,Kaio Borges,0.0,1.0,23,0,0.0,Kaio Borges Correa,FLU,6,False,kaio-borges,141039,K. Borges,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
678,3,Davi Schuindt,0.0,1.24,23,2,0.7,Davi Duarte Schuindt,FLU,6,False,davi-schuindt,141040,D. Schuindt,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
679,3,Kauã Branco,0.0,1.0,23,0,0.0,Kauã Oliveira Branco,BOT,6,False,kaua-branco,141084,K. Branco,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
680,1,Robert,0.0,1.0,23,0,0.0,Robert Pinto Alves Assunção,CAM,6,False,robert,141125,Robert,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
681,3,Vitão,0.0,1.0,23,0,0.0,Vitor Fernandes Chaves Teixeira,CAM,6,False,vitao,141131,Vitão,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
682,4,Zé Phelipe,0.0,1.0,23,0,0.0,José Phelipe dos Santos Dutra,CAM,6,False,ze-phelipe,141138,Z. Phelipe,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
683,4,Mateus Iseppe,0.0,2.53,23,1,2.0,Mateus José Iseppe,CAM,6,False,mateus-iseppe,141139,M. Iseppe,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
684,1,Davi,0.0,2.0,23,0,0.0,Davi Medeiros Serrano Lira,SPT,6,False,davi,141145,Davi,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
685,3,Rafinha,0.0,1.0,23,0,0.0,Rafael Lima da Silva,SPT,6,False,rafinha,141150,Rafinha,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
686,2,Felipinho,0.0,3.0,23,0,0.0,Felipe Gabriel dos Santos Silva,SPT,6,False,felipinho,141151,Felipinho,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
687,3,Riquelme,0.0,1.0,23,0,0.0,Riquelme Felipe da Silva de Oliveira,SPT,6,False,riquelme,141153,Riquelme,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
688,3,Felype Gabriel,0.0,1.0,23,0,0.0,Felype Gabriel Alencar Carvalho,SPT,6,False,felype-gabriel,141154,F. Gabriel,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
689,4,Adriel,0.0,1.0,23,0,0.0,Adriel Gomes do Nascimento,SPT,6,False,adriel,141156,Adriel,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
690,4,Breno,0.0,2.0,23,0,0.0,Breno José da Silva Santos,SPT,6,False,breno,141158,Breno,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
691,4,Zé Lucas,-0.79,4.91,23,18,3.16,José Lucas Gomes da Silva,SPT,7,True,ze-lucas,141160,Z. Lucas,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,-0.3,2.0,31.0,22.0,6.0,19.0,,2.0,4.0,,,,,,,,,,,,,Meia,307,6.99,Ruim,False
692,4,Gago,0.0,1.0,23,0,0.0,Luiz Henrique Duarte Batista,SPT,6,False,gago,141161,Gago,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
693,4,Jefinho,0.0,1.99,23,1,2.8,Jefferson Borges do Nascimento,SPT,6,False,jefinho,141162,Jefinho,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
694,4,Huguinho,0.0,2.01,23,1,0.5,Victor Hugo Custódio de Melo Moura,BOT,6,False,huguinho,141400,Huguinho,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
695,5,Kayke Queiroz,0.0,3.0,23,0,0.0,Kayke Gouvêa Queiroz,FOR,6,False,kayke-queiroz,141401,K. Queiroz,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
696,2,Avellar,0.0,1.0,23,0,0.0,Riquelme Avellar da Silva Fortes,VAS,6,False,avellar,141405,Avellar,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
697,3,Fredi Lippert,0.0,1.5,23,1,1.7,Frederico Lippert Neto Gomes,BAH,6,False,fredi-lippert,141419,F. Lippert,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
698,3,Gustavo Cintra,0.0,1.0,23,0,0.0,Gustavo Cintra Rocha,FLU,6,False,gustavo-cintra,141433,G. Cintra,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
699,4,Allan,0.0,4.3,23,13,2.75,Allan Andrade Elias,PAL,6,False,allan,141451,Allan,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,,16.0,4.0,4.0,7.0,1.0,,1.0,,,,,,1.0,,,,,,,Meia,0,0.0,Não Jogou,False
700,4,Atencio,0.0,3.18,23,12,0.91,Rodrigo Uriel Atencio,SPT,6,False,atencio,141453,Atencio,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,1.0,1.0,4.0,6.0,3.0,,,2.0,,,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
701,2,Pablo,0.0,1.0,23,0,0.0,Pablo Pereira da Costa,INT,6,False,pablo,141467,Pablo,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
702,4,Lucca Prior,-1.17,3.93,23,11,3.41,Lucca Prior Pimenta,FOR,7,True,lucca-prior,141526,L. Prior,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,2.0,1.0,10.0,12.0,3.0,13.0,2.0,2.0,2.0,,,,,,,,,,,,,Meia,191,42.41,Regular,False
703,4,Índio,0.0,1.0,23,0,0.0,Hendel dos Santos Nascimento,CAM,6,False,indio,141551,Índio,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
704,5,Gabriel Mec,0.0,2.0,23,0,0.0,Gabriel Ferreira de Carvalho,GRE,6,False,gabriel-mec,141595,G. Mec,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
705,5,Lucca,0.0,1.47,23,3,1.0,Lucca Marques Alencar,SAO,6,False,lucca,141609,Lucca,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,,1.0,3.0,,5.0,,1.0,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
706,1,João Pedro,0.0,1.0,23,0,0.0,João Pedro Pantiga Gomes,SAO,6,False,joao-pedro,141610,J. Pedro,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
707,2,Maik,0.0,6.35,23,2,9.1,Maik Gomes Viegas,SAO,6,False,maik,141611,Maik,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,2.0,5.0,7.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
708,5,Paulinho,0.0,1.0,23,0,0.0,Paulo Sérgio Venuto Bezerra,SAO,6,False,paulinho,141614,Paulinho,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
709,4,Pedro Ferreira,0.0,1.0,23,0,0.0,Pedro Henrique Ferreira da Silva,SAO,6,False,pedro-ferreira,141615,P. Ferreira,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
710,4,Pablo Lúcio,0.0,1.0,23,0,0.0,Pablo Lúcio,FLA,6,False,pablo-lucio,141628,P. Lúcio,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
711,1,Fernando Costa,0.0,1.0,23,0,0.0,Fernando Henrique Pires Costa,RBB,6,False,fernando-costa,141643,F. Costa,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
712,4,Gabriel Bontempo,0.0,5.32,23,18,3.18,Gabriel Morais Silva Bontempo,SAN,6,False,gabriel-bontempo,141754,G. Bontempo,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,1.0,24.0,10.0,4.0,18.0,1.0,,,,1.0,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
713,2,Fabiano Souza,-0.04,7.29,23,18,4.43,Fabiano Josué de Souza Silva,CEA,3,True,fabiano-souza,141763,F. Souza,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,4.8,5.0,26.0,29.0,5.0,29.0,,,1.0,7.0,,,,,,,,,,,,Lateral,98,70.98,Regular,False
714,5,Athyrson,0.0,1.0,23,0,0.0,Athyrson Ferreira Prates,RBB,6,False,athyrson,141771,Athyrson,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
715,4,Gustavo Henrique,0.0,1.0,23,0,0.0,Gustavo Henrique Pereira,SAN,6,False,gustavo-henrique,141776,G. Henrique,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
716,3,Kauan,0.0,1.0,23,0,0.0,Kauan Santos Neves Coutinho,VIT,6,False,kauan,141795,Kauan,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
717,5,Guilherme,0.0,3.29,23,5,2.16,Guilherme Luiz Oliveira da Silva,CEA,6,False,guilherme,141806,Guilherme,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,,5.0,4.0,1.0,5.0,,,1.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
718,2,Vinicius Lira,0.0,3.0,23,0,0.0,Vinicius Rodrigues Lira,SAN,6,False,vinicius-lira,141868,V. Lira,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
719,2,Jacaré,0.0,1.0,23,0,0.0,João Vitor Barros Silva,COR,6,False,jacare,141873,Jacaré,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
720,4,Dedé,0.0,1.0,23,0,0.0,Josenildo José dos Santos Neto,SPT,6,False,dede,141874,Dedé,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
721,4,Dieguinho,0.0,1.73,23,5,1.2,Diego da Cruz Lopes,COR,6,False,dieguinho,141995,Dieguinho,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
722,3,João Silva,0.0,4.76,23,11,2.71,João Pedro Eira Antunes da Silva,SPT,6,False,joao-silva,141996,J. Silva,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,1.0,9.0,9.0,2.0,2.0,,,2.0,3.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
723,5,Amuzu,0.0,4.43,23,10,2.34,Francis Amuzu,GRE,6,False,amuzu,142004,Amuzu,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,2.0,1.0,4.0,8.0,10.0,1.0,2.0,5.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
724,3,Bruno Alves,0.0,1.0,23,0,0.0,Bruno Ferreira Alves,CRU,6,False,bruno-alves,142049,B. Alves,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
725,1,Marcelo Eráclito,0.0,1.0,23,0,0.0,Marcelo Eráclito de Souza Filho,CRU,6,False,marcelo-eraclito,142130,M. Eráclito,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
726,3,Luis Eduardo,0.0,2.0,23,0,0.0,Luis Eduardo Guedes de Souza,GRE,6,False,luis-eduardo,142257,L. Eduardo,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
727,5,Jeferson,0.0,1.0,23,0,0.0,Jeferson Borges dos Santos,GRE,6,False,jeferson,142261,Jeferson,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
728,5,Dell,0.0,1.0,23,0,0.0,Wendeson Wanderley Santos de Melo,BAH,6,False,dell,142265,Dell,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
729,1,Zé Henrique,0.0,1.0,23,0,0.0,José Henrique Camargo,JUV,6,False,ze-henrique,142268,Z. Henrique,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
730,5,Nuno Moreira,-1.61,8.15,23,20,5.09,Nuno Gonçalo Rocha Moreira,VAS,7,True,nuno-moreira,142279,N. Moreira,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2.5,1.0,19.0,13.0,5.0,26.0,4.0,5.0,8.0,,4.0,,,,,,,,,,,Atacante,167,50.15,Regular,False
731,4,Wanderson Papaterra,0.0,2.0,23,0,0.0,Wanderson Papaterra Matos,VIT,6,False,wanderson-papaterra,142445,W. Papaterra,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
732,4,Barrera,0.0,4.79,23,1,0.5,Jordan Andrés Barrera Herrera,BOT,6,False,barrera,142484,Barrera,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,,,,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
733,5,Robinho Jr.,-0.54,2.05,23,4,1.13,Robson de Souza Júnior,SAN,6,True,robinho-jr,142867,R. Jr.,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,-0.3,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,Atacante,307,6.99,Ruim,False
734,4,Montoro,0.0,9.36,23,9,4.65,Álvaro Montoro,BOT,7,False,montoro,142890,Montoro,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,2.0,11.0,6.0,3.0,12.0,1.0,,4.0,,1.0,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
735,1,Salvador,0.0,1.0,23,0,0.0,Eduardo Salvador Correia,FOR,6,False,salvador,143040,Salvador,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
736,6,Martín Palermo,2.62,11.71,23,1,9.18,Martín Palermo,FOR,6,True,martin-palermo,143194,M. Palermo,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,9.18,,,,,,,,,,,,,1.0,,,,,,,,Técnico,36,89.58,Bom,False
737,5,Wendell,0.0,1.83,23,1,2.5,Wendell dos Santos Sacramento,VIT,6,False,wendell,143253,Wendell,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,1.0,,,2.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
738,5,Kauan Vitor,0.0,1.0,23,0,0.0,Kauan Vitor Silva Ferreira de Melo,VIT,6,False,kauan-vitor,143255,K. Vitor,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
739,4,Joshua,0.0,2.0,23,0,0.0,Caio Joshua Lana de Andrade,FLA,6,False,joshua,143295,Joshua,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
740,4,Murilo Rhikman,0.0,0.91,23,1,0.0,Murilo Rhikman Alves Pimentel,CRU,6,False,murilo-rhikman,143350,M. Rhikman,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
741,2,Léo Jance,0.0,1.0,23,0,0.0,Leonardo de Oliveira Jance,FLU,6,False,leo-jance,143377,L. Jance,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
742,2,Gabriel Caipira,0.0,1.0,23,0,0.0,Gabriel Henrique Soares da Silva,COR,6,False,gabriel-caipira,143452,G. Caipira,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
743,2,Vagno,0.0,1.0,23,0,0.0,Vagno de Sousa Brito Júnior,FLU,6,False,vagno,143460,Vagno,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
744,5,Wesley Natã,0.0,1.0,23,0,0.0,Wesley Natã de Freitas Prado,FLU,6,False,wesley-nata,143463,W. Natã,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
